index,company_id,company_name,total,handled,valuable
2685,耳朵音乐,https://www.butian.net/Company/3696,28,26,1
2686,上海即富信息技术服务有限公司,https://www.butian.net/Company/3695,7,7,0
2687,北京我知科技有限公司,https://www.butian.net/Company/3694,5,2,0
2688,青岛港湾职业技术学院,https://www.butian.net/Company/3693,40,18,1
2689,上海东证期货有限公司,https://www.butian.net/Company/3692,3,0,0
2690,上海诺宝网络科技有限公司,https://www.butian.net/Company/3728,0,0,0
2691,数据宝,https://www.butian.net/Company/26646,3,1,0
2692,九江银行,https://www.butian.net/Company/3688,0,0,0
2693,北京市疾病预防控制中心,https://www.butian.net/Company/4198,17,0,0
2694,华大基因,https://www.butian.net/Company/3685,13,4,0
2695,成都东软学院,https://www.butian.net/Company/3686,12,9,0
2696,北京创富天下网络技术有限公司,https://www.butian.net/Company/3689,10,0,0
2697,光彩玖玖湖北金融服务股份有限公司,https://www.butian.net/Company/3687,2,1,0
2698,海南省旅游发展委员会,https://www.butian.net/Company/3683,2,0,0
2699,重庆农村商业银行,https://www.butian.net/Company/28080,5,0,0
2700,鬼工科技,https://www.butian.net/Company/3680,0,0,0
2701,广州维动网络科技有限公司,https://www.butian.net/Company/4250,16,3,0
2702,连连银通电子支付有限公司,https://www.butian.net/Company/3678,4,4,0
2703,传化公路港物流有限公司,https://www.butian.net/Company/3673,6,1,0
2704,有住网,https://www.butian.net/Company/26625,3,0,0
2705,百联集团,https://www.butian.net/Company/3672,23,0,0
2706,中国联合网络通信有限公司上海市分公司,https://www.butian.net/Company/3675,8,1,0
2707,海南正邦信息科技有限公司,https://www.butian.net/Company/3671,0,0,0
2708,中国移动通信集团广西公司,https://www.butian.net/Company/3681,2,0,0
2709,E车E站,https://www.butian.net/Company/3669,2,0,0
2710,浙江公共安全技术研究院有限公司,https://www.butian.net/Company/3668,6,0,0
2711,章丘市政府信息中心,https://www.butian.net/Company/3684,7,0,0
2712,章丘政府办公室,https://www.butian.net/Company/3665,14,0,0
2713,山东协和学院,https://www.butian.net/Company/3664,25,18,1
2714,天风证券股份有限公司,https://www.butian.net/Company/3663,11,0,0
2715,网龙,https://www.butian.net/Company/3661,8,6,0
2716,金融界,https://www.butian.net/Company/3662,7,0,0
2717,山东电力建设第一工程公司,https://www.butian.net/Company/3679,2,1,0
2718,歌尔股份有限公司,https://www.butian.net/Company/3670,12,2,0
2719,人人凑,https://www.butian.net/Company/3724,1,0,0
2720,北京交通大学海滨学院,https://www.butian.net/Company/3657,15,1,0
2721,韶关移动,https://www.butian.net/Company/3667,1,0,0
2722,陕西省科学技术厅,https://www.butian.net/Company/3655,6,1,0
2723,深圳市前海泰丰融通金融服务有限公司,https://www.butian.net/Company/3653,5,1,0
2724,青岛有住信息技术有限公司,https://www.butian.net/Company/3654,28,0,0
2725,深圳烟草工业有限责任公司,https://www.butian.net/Company/3650,2,0,0
2726,太原市房地产信息中心,https://www.butian.net/Company/3649,0,0,0
2727,北京思享聚合科技有限公司,https://www.butian.net/Company/3652,3,0,0
2728,成都透客科技有限公司,https://www.butian.net/Company/3648,3,0,0
2729,海门市人民政府法制办公室,https://www.butian.net/Company/3647,0,0,0
2730,重庆食品药品监督管理局,https://www.butian.net/Company/3645,4,0,0
2731,中国数字科技馆,https://www.butian.net/Company/3644,43,23,1
2732,泛华企业集团,https://www.butian.net/Company/3643,27,11,1
2733,广东外语外贸大学,https://www.butian.net/Company/3641,46,35,1
2734,北京联拓天际电子商务有限公司,https://www.butian.net/Company/3642,20,1,0
2735,江西省人力资源和社会保障厅,https://www.butian.net/Company/3656,4,0,0
2736,宁波港股份有限公司,https://www.butian.net/Company/3646,31,27,1
2737,中软广西办事处,https://www.butian.net/Company/3638,3,3,0
2738,辽宁省政府,https://www.butian.net/Company/3636,17,2,0
2739,国家科技基础条件平台,https://www.butian.net/Company/3635,11,1,0
2740,潮光科技,https://www.butian.net/Company/3634,10,0,0
2741,上汽通用五菱汽车股份有限公司,https://www.butian.net/Company/3482,81,79,1
2742,黄冈师范学院,https://www.butian.net/Company/3626,25,20,1
2743,中远散货运输有限公司,https://www.butian.net/Company/3633,11,0,0
2744,河南省职业教育与成人教育网,https://www.butian.net/Company/3627,6,4,0
2745,青莲云,https://www.butian.net/Company/3632,2,2,0
2746,北京信安世纪科技有限公司,https://www.butian.net/Company/3630,12,1,0
2747,镇江人才在线,https://www.butian.net/Company/3624,6,4,0
2748,重庆三峡银行股份有限公司,https://www.butian.net/Company/3625,5,5,0
2749,甘肃省人民政府办公厅,https://www.butian.net/Company/3623,21,0,0
2750,校无忧,https://www.butian.net/Company/3622,4,0,0
2751,杭州市下城区政府信息处理中心,https://www.butian.net/Company/3619,4,2,0
2752,巴东县新闻中心,https://www.butian.net/Company/3620,2,2,0
2753,中国矿业大学,https://www.butian.net/Company/3621,97,61,1
2754,瑞安市社保局,https://www.butian.net/Company/3618,3,0,0
2755,瑞安市人力资源和社会保障局,https://www.butian.net/Company/3616,5,5,0
2756,上海市第一妇婴保健院,https://www.butian.net/Company/3615,13,3,0
2757,宁国菜鸟电子商务有限公司,https://www.butian.net/Company/3617,0,0,0
2758,辽宁工程技术大学,https://www.butian.net/Company/3614,38,0,0
2759,上海市疾病预防控制中心,https://www.butian.net/Company/3613,3,2,0
2760,青岛凯诺网络科技有限公司,https://www.butian.net/Company/3612,0,0,0
2761,西安电信,https://www.butian.net/Company/3610,6,0,0
2762,浙江招天下招投标交易平台有限公司,https://www.butian.net/Company/3606,27,2,0
2763,富途证券,https://www.butian.net/Company/3605,1,1,0
2764,日本财产保险中国有限公司,https://www.butian.net/Company/3609,6,6,0
2765,好乐买,https://www.butian.net/Company/3604,18,3,0
2766,安徽省科学技术情报研究所,https://www.butian.net/Company/3602,9,1,0
2767,如东县人民政府,https://www.butian.net/Company/3601,6,5,0
2768,杭州市顺网科技股份有限公司,https://www.butian.net/Company/3598,20,0,0
2769,广州合骏信息科技有限公司,https://www.butian.net/Company/3599,4,0,0
2770,上海市精神卫生中心,https://www.butian.net/Company/3597,8,2,0
2771,山东省卫生厅,https://www.butian.net/Company/3600,9,0,0
2772,沧州市政府,https://www.butian.net/Company/3596,8,2,0
2773,宁波市鄞州高级中学,https://www.butian.net/Company/3595,14,8,0
2774,闽江学院,https://www.butian.net/Company/27782,27,27,1
2775,湖南省交通运输厅,https://www.butian.net/Company/3591,5,1,0
2776,河南航天金穗电子有限公司,https://www.butian.net/Company/3593,56,7,0
2777,北京教育网络和信息中心,https://www.butian.net/Company/3590,5,0,0
2778,重庆市高级人民法院,https://www.butian.net/Company/3592,10,0,0
2779,教育人生网,https://www.butian.net/Company/3585,12,0,0
2780,百团军事网,https://www.butian.net/Company/3584,3,0,0
2781,长沙市科技信息研究所,https://www.butian.net/Company/3589,2,0,0
2782,慈铭集团,https://www.butian.net/Company/3588,30,2,0
2783,重庆赛海,https://www.butian.net/Company/3582,1,0,0
2784,广元市科技知识产权局,https://www.butian.net/Company/3594,1,1,0
2785,甘肃万维信息技术有限责任公司,https://www.butian.net/Company/3587,6,0,0
2786,沈阳市就业和人才服务局,https://www.butian.net/Company/3586,9,0,0
2787,厦门理工学院,https://www.butian.net/Company/1113,27,11,1
2788,江苏银科金典信息技术股份有限公司,https://www.butian.net/Company/3580,2,0,0
2789,厦门醉品春秋网络科技有限公司,https://www.butian.net/Company/3579,41,22,1
2790,福建省教育厅,https://www.butian.net/Company/2435,33,22,1
2791,西充农商银行,https://www.butian.net/Company/3577,1,0,0
2792,萌乐网,https://www.butian.net/Company/3576,8,4,0
2793,济南市民政局,https://www.butian.net/Company/3575,4,3,0
2794,和创,https://www.butian.net/Company/3574,15,0,0
2795,杭州市卫生和计划生育委员会,https://www.butian.net/Company/3573,2,1,0
2796,阜新银行,https://www.butian.net/Company/3572,3,1,0
2797,广州华鸿网络科技有限公司,https://www.butian.net/Company/3578,3,0,0
2798,杭州下城区信息中心,https://www.butian.net/Company/3571,2,1,0
2799,都邦财产保险股份有限公司,https://www.butian.net/Company/3566,94,21,1
2800,上海徐汇区政府,https://www.butian.net/Company/3568,10,0,0
2801,山东协和,https://www.butian.net/Company/3651,6,4,0
2802,报喜鸟集团有限公司,https://www.butian.net/Company/3569,14,2,0
2803,安徽省住建厅,https://www.butian.net/Company/3567,2,0,0
2804,宁波通商银行,https://www.butian.net/Company/3564,6,1,0
2805,恒生电子股份有限公司,https://www.butian.net/Company/2504,26,7,0
2806,浙江一鸣食品股份有限公司,https://www.butian.net/Company/3565,14,2,0
2807,深圳鑫科国际商业保理有限公司,https://www.butian.net/Company/3559,3,0,0
2808,重庆市国土资源和房屋管理局,https://www.butian.net/Company/3560,3,1,0
2809,东莞市翔锋装饰有限公司,https://www.butian.net/Company/3561,0,0,0
2810,中邮创业基金管理股份有限公司,https://www.butian.net/Company/3558,3,3,0
2811,大庆英辰创新科技有限公司,https://www.butian.net/Company/3555,12,0,0
2812,金鹰基金管理有限公司,https://www.butian.net/Company/3552,10,2,0
2813,江苏淮海农村商业银行,https://www.butian.net/Company/3562,1,1,0
2814,浙江汇信科技有限公司,https://www.butian.net/Company/3553,4,0,0
2815,宁波和教育,https://www.butian.net/Company/3554,2,0,0
2816,广东技术师范学院,https://www.butian.net/Company/3550,11,0,0
2817,海门农村商业银行,https://www.butian.net/Company/3557,2,2,0
2818,中国金融认证中心有限公司,https://www.butian.net/Company/3549,2,0,0
2819,宁波灵峰和教育,https://www.butian.net/Company/3548,0,0,0
2820,映客,https://www.butian.net/Company/3546,3,0,0
2821,ETCP停车,https://www.butian.net/Company/3547,7,0,0
2822,杭州销冠科技有限公司,https://www.butian.net/Company/3544,1,0,0
2823,北京百旺金赋科技有限公司,https://www.butian.net/Company/3543,34,0,0
2824,徐州工程学院信息化中心,https://www.butian.net/Company/3540,11,0,0
2825,北京新空气网络科技股份有限公司,https://www.butian.net/Company/3536,0,0,0
2826,美乐乐,https://www.butian.net/Company/3537,26,8,0
2827,东阳市教育网,https://www.butian.net/Company/3535,212,61,1
2828,兄弟连,https://www.butian.net/Company/3538,4,1,0
2829,广州银行,https://www.butian.net/Company/3533,8,2,0
2830,石家庄住建,https://www.butian.net/Company/3534,1,1,0
2831,汇博人才网,https://www.butian.net/Company/3532,6,2,0
2832,北京派网软件有限公司,https://www.butian.net/Company/3531,28,9,0
2833,9秀,https://www.butian.net/Company/3530,6,0,0
2834,上海市中西医结合医院,https://www.butian.net/Company/3529,6,0,0
2835,恒大地产集团有限公司,https://www.butian.net/Company/3526,22,2,0
2836,上海市工业综合开发区有限公司,https://www.butian.net/Company/3525,11,2,0
2837,广州交通信息化建设投资营运有限公司,https://www.butian.net/Company/3524,11,9,0
2838,深圳市宝安区建设局,https://www.butian.net/Company/3523,1,0,0
2839,合川人才网,https://www.butian.net/Company/3522,13,6,0
2840,深圳随手科技有限公司,https://www.butian.net/Company/3563,5,0,0
2841,深圳市宝安区人民法院,https://www.butian.net/Company/3527,2,1,0
2842,山东国晟中融宝信息技术有限公司,https://www.butian.net/Company/3521,4,0,0
2843,北京首都航空有限公司,https://www.butian.net/Company/3520,6,0,0
2844,宝盒子科技,https://www.butian.net/Company/3519,4,3,0
2845,合优网,https://www.butian.net/Company/26878,7,0,0
2846,人人信用管理有限公司,https://www.butian.net/Company/3518,0,0,0
2847,上海市同济医院,https://www.butian.net/Company/3516,6,1,0
2848,PPTV,https://www.butian.net/Company/3513,6,2,0
2849,杭州泉水金融信息服务有限公司,https://www.butian.net/Company/3511,1,0,0
2850,湖南省公安厅,https://www.butian.net/Company/3753,14,0,0
2851,成都会当网络科技有限公司,https://www.butian.net/Company/3510,4,1,0
2852,上海市人社局信息中心,https://www.butian.net/Company/3507,3,2,0
2853,泉州市旅游局,https://www.butian.net/Company/3515,1,0,0
2854,东方证券资产管理有限公司,https://www.butian.net/Company/3503,1,0,0
2855,江苏省电化教育馆,https://www.butian.net/Company/3505,9,0,0
2856,中共重庆市委党校,https://www.butian.net/Company/3502,4,1,0
2857,北京中车宝联科技有限责任公司,https://www.butian.net/Company/3500,2,1,0
2858,舞钢市卫生局,https://www.butian.net/Company/3508,1,1,0
2859,上海卫计委,https://www.butian.net/Company/3498,6,3,0
2860,北京六间房科技有限公司,https://www.butian.net/Company/3496,7,3,0
2861,工银瑞信基金管理有限公司,https://www.butian.net/Company/3495,6,6,0
2862,中智财务咨询有限公司,https://www.butian.net/Company/3494,0,0,0
2863,北京华医网科技股份有限公司,https://www.butian.net/Company/3493,84,55,1
2864,美讯科技,https://www.butian.net/Company/3492,4,1,0
2865,国家能源局山东监管办,https://www.butian.net/Company/3490,1,1,0
2866,国家能源局山东监管办公室,https://www.butian.net/Company/3499,0,0,0
2867,新华世纪电子商务有限公司,https://www.butian.net/Company/3551,5,1,0
2868,金华市统计局,https://www.butian.net/Company/3486,1,1,0
2869,好印网,https://www.butian.net/Company/3485,25,0,0
2870,中国扶贫基金会,https://www.butian.net/Company/3484,12,9,0
2871,秀山网,https://www.butian.net/Company/3483,6,5,0
2872,点佰趣信息科技有限公司,https://www.butian.net/Company/3691,2,2,0
2873,海峡金桥财产保险股份有限公司,https://www.butian.net/Company/3480,0,0,0
2874,四川思天下网络技术有限公司,https://www.butian.net/Company/3479,7,4,0
2875,上海别样红信息技术有限公司,https://www.butian.net/Company/3481,7,0,0
2876,三门峡天云网络技术服务有限公司,https://www.butian.net/Company/3478,2,0,0
2877,金华市公安局,https://www.butian.net/Company/3477,5,0,0
2878,安徽省交通控股集团有限公司,https://www.butian.net/Company/3474,42,42,1
2879,北京保险行业协会,https://www.butian.net/Company/3488,4,2,0
2880,商银信,https://www.butian.net/Company/3473,4,2,0
2881,众诚汽车保险股份有限公司,https://www.butian.net/Company/3472,50,33,1
2882,黑龙江飞鹤乳业有限公司,https://www.butian.net/Company/3470,73,35,1
2883,恒安标准人寿保险有限公司,https://www.butian.net/Company/3471,12,12,1
2884,上海市第十人民医院,https://www.butian.net/Company/3468,9,2,0
2885,深圳中业兴融互联网金融服务有限公司,https://www.butian.net/Company/3466,2,0,0
2886,北京智慧眼科技股份有限公司,https://www.butian.net/Company/3467,2,0,0
2887,重庆天畅远业科技有限公司,https://www.butian.net/Company/3469,18,0,0
2888,深圳市万维网信息技术有限公司,https://www.butian.net/Company/3465,10,1,0
2889,新视听网站,https://www.butian.net/Company/3463,1,0,0
2890,滁州市人力资源和社会保障局,https://www.butian.net/Company/3462,4,0,0
2891,中国电信西藏公司,https://www.butian.net/Company/3459,0,0,0
2892,山东科技大学网络与信息中心,https://www.butian.net/Company/3458,56,12,1
2893,火牛网,https://www.butian.net/Company/3456,0,0,0
2894,北京精友时代信息技术有限公司,https://www.butian.net/Company/3454,9,0,0
2895,淮南联合大学,https://www.butian.net/Company/3452,10,10,1
2896,商丘市直机关工作委员会,https://www.butian.net/Company/3451,1,0,0
2897,福建中医药大学,https://www.butian.net/Company/3450,17,10,1
2898,易之云科技有限公司,https://www.butian.net/Company/3455,2,0,0
2899,享无线,https://www.butian.net/Company/3448,0,0,0
2900,福建省统计局,https://www.butian.net/Company/3449,0,0,0
2901,深圳壹付网科技有限公司,https://www.butian.net/Company/3447,1,0,0
2902,中国移动通信集团公司,https://www.butian.net/Company/3444,500,2,0
2903,太极计算机股份有限公司,https://www.butian.net/Company/3443,10,0,0
2904,永康市环境保护局,https://www.butian.net/Company/3442,3,2,0
2905,天安财险,https://www.butian.net/Company/3441,18,0,0
2906,南京市统计局,https://www.butian.net/Company/3440,1,1,0
2907,北京同方软件股份有限公司,https://www.butian.net/Company/3438,24,0,0
2908,江阴市统计局,https://www.butian.net/Company/3439,2,2,0
2909,云商未来,https://www.butian.net/Company/3437,2,0,0
2910,0214鲜花网,https://www.butian.net/Company/3435,9,0,0
2911,云阳县人民政府办公室,https://www.butian.net/Company/3434,6,0,0
2912,南京市市民卡有限公司,https://www.butian.net/Company/3431,13,0,0
2913,武汉市卫生局,https://www.butian.net/Company/3429,5,0,0
2914,万户网络,https://www.butian.net/Company/27697,57,16,1
2915,桐庐华数数字电视有限公司,https://www.butian.net/Company/3433,2,0,0
2916,奇瑞徽银汽车金融股份有限公司,https://www.butian.net/Company/3432,29,28,1
2917,上海柯力士信息安全技术有限公司,https://www.butian.net/Company/3427,2,0,0
2918,河南工程学院,https://www.butian.net/Company/3424,22,11,1
2919,福建出入境检验检疫局,https://www.butian.net/Company/3422,2,2,0
2920,飞流,https://www.butian.net/Company/3423,3,0,0
2921,中国移动通信集团内蒙古有限公司,https://www.butian.net/Company/3419,5,0,0
2922,江苏大学,https://www.butian.net/Company/945,60,57,1
2923,江苏省统计局,https://www.butian.net/Company/3418,0,0,0
2924,广东省人事考试局,https://www.butian.net/Company/3414,3,0,0
2925,湖北第二师范学院,https://www.butian.net/Company/3415,44,12,1
2926,国家开发银行,https://www.butian.net/Company/3417,5,0,0
2927,信和财富,https://www.butian.net/Company/3412,3,0,0
2928,渤海银行,https://www.butian.net/Company/3411,5,3,0
2929,天润粮油,https://www.butian.net/Company/3410,17,0,0
2930,内蒙古银行,https://www.butian.net/Company/3408,3,2,0
2931,北京工业职业技术学院,https://www.butian.net/Company/3409,5,5,0
2932,好享购物,https://www.butian.net/Company/3405,9,9,0
2933,徐州人社局信息中心,https://www.butian.net/Company/3725,1,1,0
2934,信达财险,https://www.butian.net/Company/3406,7,0,0
2935,威海房地产网,https://www.butian.net/Company/3404,3,2,0
2936,佳木斯市住房公积金管理中心,https://www.butian.net/Company/3407,5,2,0
2937,晋州市旺尔兴建材厂,https://www.butian.net/Company/3403,1,0,0
2938,重庆海外旅业旅行社集团有限公司,https://www.butian.net/Company/3399,5,2,0
2939,科沃斯机器人有限公司,https://www.butian.net/Company/3398,11,2,0
2940,喜购网,https://www.butian.net/Company/3394,0,0,0
2941,大商天狗网,https://www.butian.net/Company/3393,8,6,0
2942,杭州惠卡科技有限公司,https://www.butian.net/Company/3391,0,0,0
2943,中国烟草总公司福建省公司,https://www.butian.net/Company/3390,1,0,0
2944,安信基金管理有限责任公司,https://www.butian.net/Company/3389,5,3,0
2945,前海人寿保险股份有限公司,https://www.butian.net/Company/3387,12,7,0
2946,辽宁建筑职业学院,https://www.butian.net/Company/3385,11,0,0
2947,成都墨墨教育科技有限公司,https://www.butian.net/Company/3381,5,3,0
2948,汇中财富公司,https://www.butian.net/Company/3382,11,8,0
2949,衡阳市住房公积金管理中心,https://www.butian.net/Company/3383,4,0,0
2950,成都信息工程大学信息中心,https://www.butian.net/Company/3380,28,11,1
2951,四川师范大学,https://www.butian.net/Company/3379,48,11,1
2952,渤海证券股份有限公司,https://www.butian.net/Company/3384,3,0,0
2953,北京工业大学,https://www.butian.net/Company/3376,20,7,0
2954,新疆农业职业技术学院,https://www.butian.net/Company/3378,15,0,0
2955,重庆市银行业协会,https://www.butian.net/Company/3375,8,3,0
2956,安信国际,https://www.butian.net/Company/3373,4,0,0
2957,浙江电信,https://www.butian.net/Company/3372,16,3,0
2958,乾能投资管理有限公司,https://www.butian.net/Company/3369,2,0,0
2959,温州市教育局,https://www.butian.net/Company/3371,18,9,0
2960,中汇电子支付有限公司,https://www.butian.net/Company/3367,0,0,0
2961,北京控股集团有限公司,https://www.butian.net/Company/3366,18,0,0
2962,国家广电总局广播电视卫星直播管理中心,https://www.butian.net/Company/3365,1,0,0
2963,万科企业股份有限公司,https://www.butian.net/Company/4449,79,46,1
2964,上海东方网股份有限公司,https://www.butian.net/Company/3364,33,25,1
2965,新沃基金,https://www.butian.net/Company/3363,4,0,0
2966,人人快递,https://www.butian.net/Company/3360,10,3,0
2967,深圳市房多多网络科技有限公司,https://www.butian.net/Company/3370,16,1,0
2968,珠峰财产保险股份有限公司,https://www.butian.net/Company/3361,6,6,0
2969,普云软件,https://www.butian.net/Company/3359,2,2,0
2970,浙江省发改委,https://www.butian.net/Company/3362,3,0,0
2971,山东立晨数据股份有限公司,https://www.butian.net/Company/3357,0,0,0
2972,上海质监局,https://www.butian.net/Company/3358,10,9,0
2973,江西财经大学网络信息管理中心,https://www.butian.net/Company/3356,64,44,1
2974,辽宁省财政厅,https://www.butian.net/Company/3355,5,1,0
2975,新疆维吾尔自治区道路运输管理局,https://www.butian.net/Company/3374,1,1,0
2976,深圳市天亿宽通信有限公司,https://www.butian.net/Company/3354,8,7,0
2977,北京茶联科技股份有限公司,https://www.butian.net/Company/3351,21,0,0
2978,重庆妇女网,https://www.butian.net/Company/3353,5,3,0
2979,掌游天下北京信息技术股份股份有限公司,https://www.butian.net/Company/3350,16,5,0
2980,iWebShop,https://www.butian.net/Company/3348,59,12,1
2981,中国证券业协会,https://www.butian.net/Company/3347,10,3,0
2982,山东京博控股股份有限公司,https://www.butian.net/Company/4419,15,1,0
2983,千里马人才网,https://www.butian.net/Company/3341,26,4,0
2984,新昌县教育体育局,https://www.butian.net/Company/3340,2,0,0
2985,武汉市金石为开网络科技有限公司,https://www.butian.net/Company/3368,5,3,0
2986,北京优朋普乐科技有限公司,https://www.butian.net/Company/3343,19,2,0
2987,齐鲁银行,https://www.butian.net/Company/3339,3,2,0
2988,壹壹租车,https://www.butian.net/Company/3338,11,0,0
2989,成都中医药大学附属医院,https://www.butian.net/Company/3344,20,0,0
2990,杭州富聊,https://www.butian.net/Company/3337,8,4,0
2991,财政部,https://www.butian.net/Company/3335,16,2,0
2992,深圳市车音网科技有限公司,https://www.butian.net/Company/3332,5,3,0
2993,辣妈帮,https://www.butian.net/Company/3334,42,1,0
2994,国家核电技术公司,https://www.butian.net/Company/3330,3,0,0
2995,北京和创未来网络科技有限公司,https://www.butian.net/Company/3331,1,1,0
2996,上海盈灿投资管理股份有限公司,https://www.butian.net/Company/3329,4,3,0
2997,四川久远银海软件股份有限公司,https://www.butian.net/Company/3328,12,0,0
2998,幸福人寿保险股份有限公司,https://www.butian.net/Company/3326,100,0,0
2999,利安人寿保险股份有限公司,https://www.butian.net/Company/3327,15,14,1
3000,北京傲游天下科技有限公司,https://www.butian.net/Company/3322,14,0,0
3001,财讯传媒集团,https://www.butian.net/Company/3323,9,0,0
3002,首汽约车,https://www.butian.net/Company/3321,5,2,0
3003,青岛盛世闽商信息技术服务有限公司,https://www.butian.net/Company/3320,0,0,0
3004,中鼎集团,https://www.butian.net/Company/3317,19,0,0
3005,重庆市旅游局,https://www.butian.net/Company/3318,1,0,0
3006,重庆医科大学,https://www.butian.net/Company/3315,28,16,1
3007,上海甲鼎信息技术有限公司,https://www.butian.net/Company/3316,33,0,0
3008,杭州银行,https://www.butian.net/Company/3313,2,1,0
3009,人民日报社,https://www.butian.net/Company/3312,17,2,0
3010,北京安华金和科技有限公司,https://www.butian.net/Company/3309,7,0,0
3011,老百姓大药房连锁有限公司,https://www.butian.net/Company/3336,16,0,0
3012,河南城建大学,https://www.butian.net/Company/3308,17,15,1
3013,农信银资金清算中心,https://www.butian.net/Company/3307,2,1,0
3014,辽工大要饭网,https://www.butian.net/Company/3325,0,0,0
3015,珠海市统计局,https://www.butian.net/Company/3311,0,0,0
3016,老百姓大药房连锁股份有限公司,https://www.butian.net/Company/3306,80,0,0
3017,宁波市疾病预防控制中心,https://www.butian.net/Company/3305,2,0,0
3018,安华农业保险股份有限公司,https://www.butian.net/Company/3304,43,19,1
3019,南方银谷科技有限公司,https://www.butian.net/Company/3303,12,0,0
3020,中国移动河北分公司,https://www.butian.net/Company/3301,20,0,0
3021,北京鼎源科技有限公司,https://www.butian.net/Company/3300,0,0,0
3022,广州海关,https://www.butian.net/Company/3297,2,0,0
3023,东北财经大学,https://www.butian.net/Company/3299,48,11,1
3024,青岛远洋船员职业学院,https://www.butian.net/Company/3296,18,0,0
3025,上海海事局,https://www.butian.net/Company/3298,5,3,0
3026,北京金万维科技有限公司,https://www.butian.net/Company/3295,149,11,1
3027,好买,https://www.butian.net/Company/27652,0,0,0
3028,上海司法局,https://www.butian.net/Company/3294,5,1,0
3029,上海市司法局,https://www.butian.net/Company/26512,0,0,0
3030,中国荆门政府网站,https://www.butian.net/Company/3293,3,0,0
3031,北京今目标科技有限公司,https://www.butian.net/Company/3302,3,0,0
3032,美缘网,https://www.butian.net/Company/3292,4,0,0
3033,环境保护部,https://www.butian.net/Company/3286,10,2,0
3034,长沙疾控中心,https://www.butian.net/Company/3288,1,0,0
3035,凯立德科技股份有限公司,https://www.butian.net/Company/3285,28,12,1
3036,安徽省食品药品监督管理局,https://www.butian.net/Company/3275,6,6,0
3037,长沙市疾病预防控制中心,https://www.butian.net/Company/3281,3,0,0
3038,安徽电子信息职业技术学院,https://www.butian.net/Company/3276,21,12,1
3039,财达证券,https://www.butian.net/Company/3282,1,0,0
3040,简途旅行,https://www.butian.net/Company/3284,4,1,0
3041,陕西省教育厅,https://www.butian.net/Company/3278,21,16,1
3042,上海市民信箱信息服务有限公司,https://www.butian.net/Company/3277,25,7,0
3043,杭州市疾病预防控制中心,https://www.butian.net/Company/3291,4,3,0
3044,上海聚擎信息科技有限公司,https://www.butian.net/Company/3274,3,0,0
3045,易联众,https://www.butian.net/Company/3279,68,15,1
3046,福州广播电视台,https://www.butian.net/Company/3267,3,0,0
3047,台州人才网有限公司,https://www.butian.net/Company/3268,6,4,0
3048,上海大学,https://www.butian.net/Company/3265,79,17,1
3049,安徽卫生厅,https://www.butian.net/Company/3264,26,0,0
3050,航运导航网,https://www.butian.net/Company/3262,1,1,0
3051,北京无限讯奇信息技术有限公司,https://www.butian.net/Company/3272,5,2,0
3052,黑龙江省教育厅,https://www.butian.net/Company/3261,10,0,0
3053,龙岩市人社局,https://www.butian.net/Company/3260,10,7,0
3054,江西中医药大学,https://www.butian.net/Company/3255,30,12,1
3055,新疆教育厅,https://www.butian.net/Company/3256,8,3,0
3056,北京陌陌科技有限公司,https://www.butian.net/Company/3257,4,1,0
3057,宝盈基金管理有限公司,https://www.butian.net/Company/3258,1,0,0
3058,长春工程学院,https://www.butian.net/Company/3259,55,0,0
3059,北京飞凡士科技有限公司,https://www.butian.net/Company/3253,1,1,0
3060,北华大学,https://www.butian.net/Company/3252,17,17,1
3061,吉林广播电视大学,https://www.butian.net/Company/3251,8,6,0
3062,安信期货,https://www.butian.net/Company/3249,1,1,0
3063,大连联达科技有限公司,https://www.butian.net/Company/3254,12,0,0
3064,点点搜财,https://www.butian.net/Company/3247,2,1,0
3065,美菜网,https://www.butian.net/Company/3245,1,0,0
3066,湖北城市建设职业技术学院,https://www.butian.net/Company/3246,11,0,0
3067,福建省立医院,https://www.butian.net/Company/3244,12,8,0
3068,富德生命人寿,https://www.butian.net/Company/3239,4,0,0
3069,广州世安信息技术有限公司,https://www.butian.net/Company/3242,8,1,0
3070,广州九尾信息科技有限公司,https://www.butian.net/Company/3237,10,6,0
3071,咪咕文化科技有限公司,https://www.butian.net/Company/3238,24,22,1
3072,长虹集团,https://www.butian.net/Company/3426,103,98,1
3073,文华学院,https://www.butian.net/Company/3234,11,0,0
3074,沈阳建筑大学,https://www.butian.net/Company/3233,21,21,1
3075,上海市嘉定区卫生信息中心,https://www.butian.net/Company/3236,1,0,0
3076,北京同城翼龙网络科技有限公司,https://www.butian.net/Company/3269,11,1,0
3077,东营市人力资源和社会保障局,https://www.butian.net/Company/3227,6,0,0
3078,中粮我买网,https://www.butian.net/Company/3226,17,0,0
3079,滨州市人力资源和社会保障局,https://www.butian.net/Company/3228,5,0,0
3080,天津四方同力科技发展有限公司,https://www.butian.net/Company/3231,3,0,0
3081,济南银座美居装饰,https://www.butian.net/Company/3230,1,0,0
3082,济南市疾病预防控制中心,https://www.butian.net/Company/3224,5,4,0
3083,威海人社局,https://www.butian.net/Company/3223,7,3,0
3084,95omno,https://www.butian.net/Company/3225,15,0,0
3085,武汉市江夏区人民政府,https://www.butian.net/Company/3222,0,0,0
3086,上海市宝山区人民政府,https://www.butian.net/Company/3221,4,2,0
